LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Frederick,08,04,009-002,UNAFFILIATED,56,8,0,1,725
Frederick,08,03B,009-003,DEMOCRAT,70,11,8,2,199
Frederick,08,03B,009-003,GREEN,0,0,0,0,4
Frederick,08,03B,009-003,LIBERTARIAN,0,0,0,0,3
Frederick,08,03B,009-003,OTHER PARTIES,1,0,0,0,1
Frederick,08,03B,009-003,REPUBLICAN,106,2,2,3,240
Frederick,08,03B,009-003,UNAFFILIATED,9,1,0,3,120
Frederick,08,04,009-004,DEMOCRAT,354,80,39,10,930
Frederick,08,04,009-004,GREEN,1,0,0,0,6
Frederick,08,04,009-004,LIBERTARIAN,2,0,0,0,13
Frederick,08,04,009-004,OTHER PARTIES,0,0,0,0,5
Frederick,08,04,009-004,REPUBLICAN,721,67,17,7,1642
Frederick,08,04,009-004,UNAFFILIATED,44,8,1,0,701
Frederick,08,04,009-005,DEMOCRAT,174,33,17,3,431
Frederick,08,04,009-005,GREEN,0,0,0,0,1
Frederick,08,04,009-005,LIBERTARIAN,2,0,0,0,8
Frederick,08,04,009-005,OTHER PARTIES,0,0,0,0,3
Frederick,08,04,009-005,REPUBLICAN,276,29,2,0,625
Frederick,08,04,009-005,UNAFFILIATED,31,4,0,0,338
Frederick,08,03A,009-006,DEMOCRAT,415,72,37,7,1051
Frederick,08,03A,009-006,GREEN,2,0,0,0,7
Frederick,08,03A,009-006,LIBERTARIAN,1,0,0,0,14
Frederick,08,03A,009-006,OTHER PARTIES,0,0,0,0,3
Frederick,08,03A,009-006,REPUBLICAN,501,47,18,2,1219
Frederick,08,03A,009-006,UNAFFILIATED,52,4,0,4,707
Frederick,08,04,009-007,DEMOCRAT,525,106,46,7,1260
Frederick,08,04,009-007,GREEN,0,0,0,0,9
Frederick,08,04,009-007,LIBERTARIAN,3,0,0,0,30
Frederick,08,04,009-007,OTHER PARTIES,1,0,0,0,7
Frederick,08,04,009-007,REPUBLICAN,783,80,18,15,1748
Frederick,08,04,009-007,UNAFFILIATED,85,5,1,1,981
Frederick,08,03A,009-008,DEMOCRAT,200,26,11,10,452
Frederick,08,03A,009-008,GREEN,0,0,0,0,0
Frederick,08,03A,009-008,LIBERTARIAN,2,0,0,0,3
Frederick,08,03A,009-008,OTHER PARTIES,0,0,0,0,1
Frederick,08,03A,009-008,REPUBLICAN,216,18,4,3,471
Frederick,08,03A,009-008,UNAFFILIATED,24,0,0,4,282
Frederick,08,03A,009-009,DEMOCRAT,95,27,8,0,265
Frederick,08,03A,009-009,GREEN,0,0,0,0,2
Frederick,08,03A,009-009,LIBERTARIAN,0,0,0,0,3
Frederick,08,03A,009-009,OTHER PARTIES,0,0,0,0,2
Frederick,08,03A,009-009,REPUBLICAN,155,9,5,0,360
Frederick,08,03A,009-009,UNAFFILIATED,10,1,0,0,176
Frederick,08,04,010-001,DEMOCRAT,114,32,4,4,331
Frederick,08,04,010-001,GREEN,0,0,0,0,3
Frederick,08,04,010-001,LIBERTARIAN,0,0,0,1,9
Frederick,08,04,010-001,OTHER PARTIES,0,0,0,0,0
Frederick,08,04,010-001,REPUBLICAN,364,31,8,1,840
Frederick,08,04,010-001,UNAFFILIATED,18,1,0,2,261
Frederick,08,04,011-001,DEMOCRAT,219,40,13,1,557
Frederick,08,04,011-001,GREEN,0,0,0,0,3
Frederick,08,04,011-001,LIBERTARIAN,0,0,0,1,14
Frederick,08,04,011-001,OTHER PARTIES,1,0,0,0,4
Frederick,08,04,011-001,REPUBLICAN,534,36,11,2,1197
Frederick,08,04,011-001,UNAFFILIATED,31,2,0,2,433
Frederick,06,04,012-001,DEMOCRAT,339,37,21,6,888
Frederick,06,04,012-001,GREEN,2,0,0,0,8
Frederick,06,04,012-001,LIBERTARIAN,0,0,0,0,17
Frederick,06,04,012-001,OTHER PARTIES,0,0,0,0,3
Frederick,06,04,012-001,REPUBLICAN,426,28,14,6,1008
Frederick,06,04,012-001,UNAFFILIATED,39,3,0,0,579
Frederick,08,04,012-002,DEMOCRAT,1,0,0,0,1
Frederick,08,04,012-002,GREEN,0,0,0,0,0
Frederick,08,04,012-002,LIBERTARIAN,0,0,0,0,0
Frederick,08,04,012-002,OTHER PARTIES,0,0,0,0,0
Frederick,08,04,012-002,REPUBLICAN,0,0,0,0,0
Frederick,08,04,012-002,UNAFFILIATED,0,0,0,0,0
Frederick,08,04,013-001,DEMOCRAT,580,68,36,18,1278
Frederick,08,04,013-001,GREEN,0,0,0,0,4
Frederick,08,04,013-001,LIBERTARIAN,3,2,0,0,29
Frederick,08,04,013-001,OTHER PARTIES,1,0,0,0,10
Frederick,08,04,013-001,REPUBLICAN,696,64,11,6,1653
Frederick,08,04,013-001,UNAFFILIATED,61,4,1,2,866
Frederick,08,03A,013-002,DEMOCRAT,11,1,3,0,33
Frederick,08,03A,013-002,GREEN,0,0,0,0,1
Frederick,08,03A,013-002,LIBERTARIAN,0,0,0,0,1
Frederick,08,03A,013-002,OTHER PARTIES,0,0,0,0,0
Frederick,08,03A,013-002,REPUBLICAN,33,3,1,0,65
Frederick,08,03A,013-002,UNAFFILIATED,2,0,0,0,28
Frederick,06,03A,013-003,DEMOCRAT,39,6,0,0,93
Frederick,06,03A,013-003,GREEN,0,0,0,0,0
Frederick,06,03A,013-003,LIBERTARIAN,0,0,0,0,1
Frederick,06,03A,013-003,OTHER PARTIES,0,0,0,0,1
Frederick,06,03A,013-003,REPUBLICAN,37,6,0,0,93
Frederick,06,03A,013-003,UNAFFILIATED,11,0,0,0,74
Frederick,06,03B,014-001,DEMOCRAT,447,39,22,6,956
Frederick,06,03B,014-001,GREEN,0,0,0,0,3
Frederick,06,03B,014-001,LIBERTARIAN,3,0,0,0,14
Frederick,06,03B,014-001,OTHER PARTIES,1,0,0,0,3
Frederick,06,03B,014-001,REPUBLICAN,749,48,9,7,1516
Frederick,06,03B,014-001,UNAFFILIATED,50,5,0,2,603
Frederick,08,03B,014-002,DEMOCRAT,61,12,6,1,138
Frederick,08,03B,014-002,GREEN,0,0,0,0,0
Frederick,08,03B,014-002,LIBERTARIAN,0,0,0,0,1
Frederick,08,03B,014-002,OTHER PARTIES,0,0,0,0,1
Frederick,08,03B,014-002,REPUBLICAN,123,11,1,1,248
Frederick,08,03B,014-002,UNAFFILIATED,6,0,0,0,80
Frederick,08,04,015-001,DEMOCRAT,219,110,11,6,737
Frederick,08,04,015-001,GREEN,0,0,0,0,5
Frederick,08,04,015-001,LIBERTARIAN,0,1,0,0,12
Frederick,08,04,015-001,OTHER PARTIES,1,0,0,0,3
Frederick,08,04,015-001,REPUBLICAN,569,118,4,7,1436
Frederick,08,04,015-001,UNAFFILIATED,38,12,0,6,544
Frederick,08,04,015-002,DEMOCRAT,297,81,27,7,869
Frederick,08,04,015-002,GREEN,0,0,0,0,4
Frederick,08,04,015-002,LIBERTARIAN,1,0,0,1,12
Frederick,08,04,015-002,OTHER PARTIES,1,0,0,0,2
Frederick,08,04,015-002,REPUBLICAN,644,117,14,9,1575
Frederick,08,04,015-002,UNAFFILIATED,43,7,0,2,622
Frederick,08,04,016-001,DEMOCRAT,406,36,36,11,916
Frederick,08,04,016-001,GREEN,1,0,0,0,7
Frederick,08,04,016-001,LIBERTARIAN,0,0,0,0,20
Frederick,08,04,016-001,OTHER PARTIES,1,0,0,0,4
Frederick,08,04,016-001,REPUBLICAN,686,41,9,5,1505
Frederick,08,04,016-001,UNAFFILIATED,66,2,0,4,697
Frederick,08,04,017-001,DEMOCRAT,143,17,7,4,359
Frederick,08,04,017-001,GREEN,0,0,0,0,1
Frederick,08,04,017-001,LIBERTARIAN,0,1,0,0,10
Frederick,08,04,017-001,OTHER PARTIES,0,0,0,0,1
Frederick,08,04,017-001,REPUBLICAN,418,16,10,6,835
Frederick,08,04,017-001,UNAFFILIATED,29,3,0,1,245
Frederick,08,04,018-001,DEMOCRAT,384,26,29,22,919
Frederick,08,04,018-001,GREEN,0,0,0,0,1
Frederick,08,04,018-001,LIBERTARIAN,1,0,0,1,9
Frederick,08,04,018-001,OTHER PARTIES,1,0,0,0,6
Frederick,08,04,018-001,REPUBLICAN,678,41,16,6,1612
Frederick,08,04,018-001,UNAFFILIATED,38,1,0,34,733
Frederick,08,04,018-002,DEMOCRAT,224,21,20,3,574
Frederick,08,04,018-002,GREEN,0,0,0,0,5
Frederick,08,04,018-002,LIBERTARIAN,1,0,0,0,11
Frederick,08,04,018-002,OTHER PARTIES,0,0,0,0,3
Frederick,08,04,018-002,REPUBLICAN,622,16,13,1,1296
Frederick,08,04,018-002,UNAFFILIATED,19,0,0,4,500
Frederick,08,04,018-003,DEMOCRAT,172,20,9,5,385
Frederick,08,04,018-003,GREEN,0,0,0,0,0
Frederick,08,04,018-003,LIBERTARIAN,0,0,0,0,6
Frederick,08,04,018-003,OTHER PARTIES,0,0,0,0,3
Frederick,08,04,018-003,REPUBLICAN,313,23,6,0,686
Frederick,08,04,018-003,UNAFFILIATED,18,3,0,0,273
Frederick,08,04,019-001,DEMOCRAT,121,7,7,1,295
Frederick,08,04,019-001,GREEN,0,0,0,0,3
Frederick,08,04,019-001,LIBERTARIAN,1,0,0,0,6
Frederick,08,04,019-001,OTHER PARTIES,0,0,0,0,1
Frederick,08,04,019-001,REPUBLICAN,314,6,9,2,692
Frederick,08,04,019-001,UNAFFILIATED,19,0,0,4,241
Frederick,08,04,020-001,DEMOCRAT,228,39,15,4,598
Frederick,08,04,020-001,GREEN,0,0,0,0,4
Frederick,08,04,020-001,LIBERTARIAN,0,0,0,0,8
Frederick,08,04,020-001,OTHER PARTIES,1,0,0,0,4
Frederick,08,04,020-001,REPUBLICAN,478,49,4,3,1058
Frederick,08,04,020-001,UNAFFILIATED,28,3,0,0,383
Frederick,08,04,021-001,DEMOCRAT,204,57,9,6,522
Frederick,08,04,021-001,GREEN,0,0,0,1,5
Frederick,08,04,021-001,LIBERTARIAN,0,0,0,1,20
Frederick,08,04,021-001,OTHER PARTIES,0,0,0,0,1
Frederick,08,04,021-001,REPUBLICAN,390,54,7,3,867
Frederick,08,04,021-001,UNAFFILIATED,17,4,0,10,335
Frederick,06,03A,021-002,DEMOCRAT,317,44,15,7,697
Frederick,06,03A,021-002,GREEN,0,0,0,0,4
Frederick,06,03A,021-002,LIBERTARIAN,0,0,0,0,13
Frederick,06,03A,021-002,OTHER PARTIES,0,0,0,0,3
Frederick,06,03A,021-002,REPUBLICAN,280,45,5,2,653
Frederick,06,03A,021-002,UNAFFILIATED,32,0,1,30,413
Frederick,08,03A,021-003,DEMOCRAT,196,61,24,5,444
Frederick,08,03A,021-003,GREEN,1,0,0,0,2
Frederick,08,03A,021-003,LIBERTARIAN,2,0,0,0,6
Frederick,08,03A,021-003,OTHER PARTIES,1,0,0,1,3
Frederick,08,03A,021-003,REPUBLICAN,252,64,9,2,583
Frederick,08,03A,021-003,UNAFFILIATED,23,4,0,2,247
Frederick,06,03A,021-004,DEMOCRAT,344,112,20,6,966
Frederick,06,03A,021-004,GREEN,3,0,0,0,4
Frederick,06,03A,021-004,LIBERTARIAN,1,1,0,0,11
Frederick,06,03A,021-004,OTHER PARTIES,0,0,0,0,2
Frederick,06,03A,021-004,REPUBLICAN,328,101,15,5,814
Frederick,06,03A,021-004,UNAFFILIATED,49,14,1,2,497
Frederick,08,03B,021-007,DEMOCRAT,97,38,6,0,227
Frederick,08,03B,021-007,GREEN,0,0,0,0,1
Frederick,08,03B,021-007,LIBERTARIAN,0,0,0,0,2
Frederick,08,03B,021-007,OTHER PARTIES,0,0,0,0,2
Frederick,08,03B,021-007,REPUBLICAN,121,22,3,0,282
Frederick,08,03B,021-007,UNAFFILIATED,8,0,0,2,134
Frederick,06,03B,021-008,DEMOCRAT,1,3,0,0,6
Frederick,06,03B,021-008,GREEN,0,0,0,0,0
Frederick,06,03B,021-008,LIBERTARIAN,0,0,0,0,0
Frederick,06,03B,021-008,OTHER PARTIES,0,0,0,0,0
Frederick,06,03B,021-008,REPUBLICAN,1,0,0,0,10
Frederick,06,03B,021-008,UNAFFILIATED,0,0,0,0,4
Frederick,08,04,022-001,DEMOCRAT,170,17,11,8,370
Frederick,08,04,022-001,GREEN,0,0,0,0,3
Frederick,08,04,022-001,LIBERTARIAN,0,0,0,2,7
Frederick,08,04,022-001,OTHER PARTIES,1,0,0,0,3
Frederick,08,04,022-001,REPUBLICAN,251,13,6,3,533
Frederick,08,04,022-001,UNAFFILIATED,9,1,0,1,220
Frederick,06,04,022-002,DEMOCRAT,0,0,0,0,2
Frederick,06,04,022-002,GREEN,0,0,0,0,0
Frederick,06,04,022-002,LIBERTARIAN,0,0,0,0,0
Frederick,06,04,022-002,OTHER PARTIES,0,0,0,0,0
Frederick,06,04,022-002,REPUBLICAN,0,0,0,0,2
Frederick,06,04,022-002,UNAFFILIATED,0,0,0,0,0
Frederick,08,03B,023-001,DEMOCRAT,635,88,25,27,1500
Frederick,08,03B,023-001,GREEN,0,0,0,0,11
Frederick,08,03B,023-001,LIBERTARIAN,2,0,0,1,29
Frederick,08,03B,023-001,OTHER PARTIES,0,0,0,0,5
Frederick,08,03B,023-001,REPUBLICAN,687,69,11,9,1535
Frederick,08,03B,023-001,UNAFFILIATED,95,5,1,4,864
Frederick,06,03A,023-002,DEMOCRAT,9,6,16,0,44
Frederick,06,03A,023-002,GREEN,0,0,0,0,0
Frederick,06,03A,023-002,LIBERTARIAN,0,0,0,0,0
Frederick,06,03A,023-002,OTHER PARTIES,1,0,0,0,1
Frederick,06,03A,023-002,REPUBLICAN,9,0,8,0,40
Frederick,06,03A,023-002,UNAFFILIATED,0,0,0,0,4
Frederick,08,03B,024-001,DEMOCRAT,295,38,20,4,653
Frederick,08,03B,024-001,GREEN,0,0,0,0,4
Frederick,08,03B,024-001,LIBERTARIAN,0,0,0,0,12
Frederick,08,03B,024-001,OTHER PARTIES,0,0,0,0,0
Frederick,08,03B,024-001,REPUBLICAN,397,30,6,2,804
Frederick,08,03B,024-001,UNAFFILIATED,34,1,0,0,344
Frederick,08,03B,024-002,DEMOCRAT,132,40,11,1,325
Frederick,08,03B,024-002,GREEN,0,0,0,0,6
Frederick,08,03B,024-002,LIBERTARIAN,0,0,0,0,3
Frederick,08,03B,024-002,OTHER PARTIES,0,0,0,0,3
Frederick,08,03B,024-002,REPUBLICAN,168,36,4,1,372
Frederick,08,03B,024-002,UNAFFILIATED,13,3,0,3,216
Frederick,08,03B,024-003,DEMOCRAT,116,19,11,0,211
Frederick,08,03B,024-003,GREEN,0,0,0,0,4
Frederick,08,03B,024-003,LIBERTARIAN,0,0,0,0,2
Frederick,08,03B,024-003,OTHER PARTIES,0,0,0,0,2
Frederick,08,03B,024-003,REPUBLICAN,116,12,3,3,230
Frederick,08,03B,024-003,UNAFFILIATED,5,0,1,0,103
Frederick,06,03A,024-004,DEMOCRAT,1,0,0,0,1
Frederick,06,03A,024-004,GREEN,0,0,0,0,0
Frederick,06,03A,024-004,LIBERTARIAN,0,0,0,0,0
Frederick,06,03A,024-004,OTHER PARTIES,0,0,0,0,0
Frederick,06,03A,024-004,REPUBLICAN,2,1,1,0,6
Frederick,06,03A,024-004,UNAFFILIATED,0,1,0,0,2
Frederick,06,03A,024-005,DEMOCRAT,143,28,8,0,402
Frederick,06,03A,024-005,GREEN,0,0,0,0,2
Frederick,06,03A,024-005,LIBERTARIAN,1,0,0,0,4
Frederick,06,03A,024-005,OTHER PARTIES,0,0,0,0,0
Frederick,06,03A,024-005,REPUBLICAN,117,19,1,1,356
Frederick,06,03A,024-005,UNAFFILIATED,19,3,0,0,200
Frederick,08,03A,024-006,DEMOCRAT,1,2,0,0,7
Frederick,08,03A,024-006,GREEN,0,0,0,0,0
Frederick,08,03A,024-006,LIBERTARIAN,0,0,0,0,0
Frederick,08,03A,024-006,OTHER PARTIES,0,0,0,0,0
Frederick,08,03A,024-006,REPUBLICAN,3,0,0,0,7
Frederick,08,03A,024-006,UNAFFILIATED,0,0,0,0,4
Frederick,06,04,025-001,DEMOCRAT,438,31,13,7,1152
Frederick,06,04,025-001,GREEN,2,0,0,0,13
Frederick,06,04,025-001,LIBERTARIAN,4,0,0,0,14
Frederick,06,04,025-001,OTHER PARTIES,1,0,0,0,6
Frederick,06,04,025-001,REPUBLICAN,426,17,6,3,1072
Frederick,06,04,025-001,UNAFFILIATED,75,1,0,6,775
Frederick,08,04,026-001,DEMOCRAT,518,61,41,15,1231
Frederick,08,04,026-001,GREEN,0,0,0,1,7
Frederick,08,04,026-001,LIBERTARIAN,2,0,0,0,20
Frederick,08,04,026-001,OTHER PARTIES,1,0,1,0,3
Frederick,08,04,026-001,REPUBLICAN,669,36,29,10,1458
Frederick,08,04,026-001,UNAFFILIATED,56,5,1,8,661
Frederick,08,04,026-002,DEMOCRAT,387,56,33,10,1052
Frederick,08,04,026-002,GREEN,0,0,0,0,9
Frederick,08,04,026-002,LIBERTARIAN,4,0,0,0,23
Frederick,08,04,026-002,OTHER PARTIES,0,0,0,0,1
Frederick,08,04,026-002,REPUBLICAN,582,50,11,6,1268
Frederick,08,04,026-002,UNAFFILIATED,43,4,0,4,648
Frederick,,,Unable to Determine,DEMOCRAT,0,0,0,10,
Frederick,,,Unable to Determine,GREEN,0,0,0,1,
Frederick,,,Unable to Determine,LIBERTARIAN,0,0,0,1,
Frederick,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Frederick,,,Unable to Determine,REPUBLICAN,0,0,0,7,
Frederick,,,Unable to Determine,UNAFFILIATED,0,0,0,9,
Garrett,06,01A,001-000,DEMOCRAT,111,34,7,2,333
Garrett,06,01A,001-000,GREEN,0,0,0,0,0
Garrett,06,01A,001-000,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,001-000,OTHER PARTIES,0,0,0,0,0
Garrett,06,01A,001-000,REPUBLICAN,382,57,22,7,820
Garrett,06,01A,001-000,UNAFFILIATED,0,0,0,10,0
Garrett,06,01A,002-000,DEMOCRAT,102,7,7,2,299
Garrett,06,01A,002-000,GREEN,0,0,0,1,0
Garrett,06,01A,002-000,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,002-000,OTHER PARTIES,0,0,0,0,0
Garrett,06,01A,002-000,REPUBLICAN,334,8,2,1,745
Garrett,06,01A,002-000,UNAFFILIATED,0,0,0,14,0
Garrett,06,01A,003-001,DEMOCRAT,116,28,19,4,355
Garrett,06,01A,003-001,GREEN,0,0,0,0,0
Garrett,06,01A,003-001,LIBERTARIAN,0,0,0,1,0
Garrett,06,01A,003-001,OTHER PARTIES,0,0,0,1,0
Garrett,06,01A,003-001,REPUBLICAN,432,43,30,6,1063
Garrett,06,01A,003-001,UNAFFILIATED,0,0,0,11,0
Garrett,06,01A,003-002,DEMOCRAT,47,13,2,0,130
Garrett,06,01A,003-002,GREEN,0,0,0,0,0
Garrett,06,01A,003-002,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,003-002,OTHER PARTIES,0,0,0,0,0
Garrett,06,01A,003-002,REPUBLICAN,130,10,2,1,313
Garrett,06,01A,003-002,UNAFFILIATED,0,0,0,3,0
Garrett,06,01A,004-000,DEMOCRAT,38,3,1,1,132
Garrett,06,01A,004-000,GREEN,0,0,0,0,0
Garrett,06,01A,004-000,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,004-000,OTHER PARTIES,0,0,0,1,0
Garrett,06,01A,004-000,REPUBLICAN,161,12,0,1,301
Garrett,06,01A,004-000,UNAFFILIATED,0,0,0,6,0
Garrett,06,01A,005-000,DEMOCRAT,119,3,4,1,274
Garrett,06,01A,005-000,GREEN,0,0,0,0,0
Garrett,06,01A,005-000,LIBERTARIAN,0,0,0,1,0
Garrett,06,01A,005-000,OTHER PARTIES,0,0,0,1,0
Garrett,06,01A,005-000,REPUBLICAN,418,20,19,2,807
Garrett,06,01A,005-000,UNAFFILIATED,0,0,0,14,0
Garrett,06,01A,006-000,DEMOCRAT,145,19,9,5,332
Garrett,06,01A,006-000,GREEN,0,0,0,0,0
Garrett,06,01A,006-000,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,006-000,OTHER PARTIES,0,0,0,1,0
Garrett,06,01A,006-000,REPUBLICAN,363,71,27,9,900
Garrett,06,01A,006-000,UNAFFILIATED,0,0,0,7,0
Garrett,06,01A,007-000,DEMOCRAT,113,56,12,2,365
Garrett,06,01A,007-000,GREEN,0,0,0,0,0
Garrett,06,01A,007-000,LIBERTARIAN,0,0,0,3,0
Garrett,06,01A,007-000,OTHER PARTIES,0,0,0,0,0
Garrett,06,01A,007-000,REPUBLICAN,406,156,13,4,999
Garrett,06,01A,007-000,UNAFFILIATED,0,0,0,17,0
Garrett,06,01A,008-001,DEMOCRAT,41,7,2,2,120
Garrett,06,01A,008-001,GREEN,0,0,0,0,0
Garrett,06,01A,008-001,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,008-001,OTHER PARTIES,0,0,0,0,0
Garrett,06,01A,008-001,REPUBLICAN,133,19,3,3,311
Garrett,06,01A,008-001,UNAFFILIATED,0,0,0,3,0
Garrett,06,01A,008-002,DEMOCRAT,27,8,2,1,100
Garrett,06,01A,008-002,GREEN,0,0,0,0,0
Garrett,06,01A,008-002,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,008-002,OTHER PARTIES,0,0,0,0,0
Garrett,06,01A,008-002,REPUBLICAN,174,31,3,0,373
Garrett,06,01A,008-002,UNAFFILIATED,0,0,0,2,0
Garrett,06,01A,009-000,DEMOCRAT,88,0,4,1,223
Garrett,06,01A,009-000,GREEN,0,0,0,0,0
Garrett,06,01A,009-000,LIBERTARIAN,0,0,0,1,0
Garrett,06,01A,009-000,OTHER PARTIES,0,0,0,0,0
Garrett,06,01A,009-000,REPUBLICAN,249,15,2,3,522
Garrett,06,01A,009-000,UNAFFILIATED,0,0,0,5,0
Garrett,06,01A,010-000,DEMOCRAT,107,42,14,0,369
Garrett,06,01A,010-000,GREEN,0,0,0,0,0
Garrett,06,01A,010-000,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,010-000,OTHER PARTIES,0,0,0,4,0
Garrett,06,01A,010-000,REPUBLICAN,341,83,15,2,814
Garrett,06,01A,010-000,UNAFFILIATED,0,0,0,11,0
Garrett,06,01A,011-000,DEMOCRAT,6,1,0,0,20
Garrett,06,01A,011-000,GREEN,0,0,0,0,0
Garrett,06,01A,011-000,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,011-000,OTHER PARTIES,0,0,0,0,0
Garrett,06,01A,011-000,REPUBLICAN,35,0,4,0,71
Garrett,06,01A,011-000,UNAFFILIATED,0,0,0,0,0
Garrett,06,01A,012-000,DEMOCRAT,32,15,1,1,96
Garrett,06,01A,012-000,GREEN,0,0,0,0,0
Garrett,06,01A,012-000,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,012-000,OTHER PARTIES,0,0,0,0,0
Garrett,06,01A,012-000,REPUBLICAN,181,17,4,1,407
Garrett,06,01A,012-000,UNAFFILIATED,0,0,0,6,0
Garrett,06,01A,013-000,DEMOCRAT,60,0,2,0,159
Garrett,06,01A,013-000,GREEN,0,0,0,0,0
Garrett,06,01A,013-000,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,013-000,OTHER PARTIES,0,0,0,0,0
Garrett,06,01A,013-000,REPUBLICAN,80,5,0,1,209
Garrett,06,01A,013-000,UNAFFILIATED,0,0,0,0,0
Garrett,06,01A,014-001,DEMOCRAT,113,80,13,3,439
Garrett,06,01A,014-001,GREEN,0,0,0,0,0
Garrett,06,01A,014-001,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,014-001,OTHER PARTIES,0,0,0,1,0
Garrett,06,01A,014-001,REPUBLICAN,505,226,40,8,1375
Garrett,06,01A,014-001,UNAFFILIATED,0,0,0,2,0
Garrett,06,01A,014-002,DEMOCRAT,48,19,0,0,178
Garrett,06,01A,014-002,GREEN,0,0,0,1,0
Garrett,06,01A,014-002,LIBERTARIAN,0,0,0,1,0
Garrett,06,01A,014-002,OTHER PARTIES,0,0,0,1,0
Garrett,06,01A,014-002,REPUBLICAN,282,45,13,0,571
Garrett,06,01A,014-002,UNAFFILIATED,0,0,0,8,0
Garrett,06,01A,015-000,DEMOCRAT,43,7,2,0,107
Garrett,06,01A,015-000,GREEN,0,0,0,0,0
Garrett,06,01A,015-000,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,015-000,OTHER PARTIES,0,0,0,0,0
Garrett,06,01A,015-000,REPUBLICAN,117,10,13,0,268
Garrett,06,01A,015-000,UNAFFILIATED,0,0,0,1,0
Garrett,06,01A,016-000,DEMOCRAT,142,63,15,3,491
Garrett,06,01A,016-000,GREEN,0,0,0,0,0
Garrett,06,01A,016-000,LIBERTARIAN,0,0,0,0,0
Garrett,06,01A,016-000,OTHER PARTIES,0,0,0,0,0
Garrett,06,01A,016-000,REPUBLICAN,570,149,33,1,1407
Garrett,06,01A,016-000,UNAFFILIATED,0,0,0,17,0
Garrett,,,Unable to Determine,DEMOCRAT,0,0,0,0,
Garrett,,,Unable to Determine,GREEN,0,0,0,1,
Garrett,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Garrett,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Garrett,,,Unable to Determine,REPUBLICAN,0,0,0,0,
Garrett,,,Unable to Determine,UNAFFILIATED,0,0,0,8,
Harford,02,34A,001-001,DEMOCRAT,455,162,6,21,1940
Harford,02,34A,001-001,GREEN,0,0,0,0,0
Harford,02,34A,001-001,LIBERTARIAN,0,0,0,0,0
Harford,02,34A,001-001,OTHER PARTIES,0,0,0,0,0
Harford,02,34A,001-001,REPUBLICAN,166,36,1,3,546
Harford,02,34A,001-001,UNAFFILIATED,0,0,0,7,0
Harford,01,07,001-002,DEMOCRAT,287,58,6,9,836
Harford,01,07,001-002,GREEN,0,0,0,0,0
Harford,01,07,001-002,LIBERTARIAN,0,0,0,0,0
Harford,01,07,001-002,OTHER PARTIES,0,0,0,0,0
Harford,01,07,001-002,REPUBLICAN,323,42,1,6,755
Harford,01,07,001-002,UNAFFILIATED,0,0,0,9,0
Harford,02,34A,001-003,DEMOCRAT,216,79,0,8,852
Harford,02,34A,001-003,GREEN,0,0,0,0,0
Harford,02,34A,001-003,LIBERTARIAN,0,0,0,0,0
Harford,02,34A,001-003,OTHER PARTIES,0,0,0,0,0
Harford,02,34A,001-003,REPUBLICAN,126,29,0,3,363
Harford,02,34A,001-003,UNAFFILIATED,0,0,0,3,0
Harford,02,07,001-004,DEMOCRAT,411,82,10,6,1207
Harford,02,07,001-004,GREEN,0,0,0,0,0
Harford,02,07,001-004,LIBERTARIAN,0,0,0,0,0
Harford,02,07,001-004,OTHER PARTIES,0,0,0,0,0
Harford,02,07,001-004,REPUBLICAN,339,68,6,4,833
Harford,02,07,001-004,UNAFFILIATED,0,0,0,5,0
Harford,02,34A,001-005,DEMOCRAT,299,187,8,4,1240
Harford,02,34A,001-005,GREEN,0,0,0,0,0
Harford,02,34A,001-005,LIBERTARIAN,0,0,0,0,0
Harford,02,34A,001-005,OTHER PARTIES,0,0,0,0,0
Harford,02,34A,001-005,REPUBLICAN,186,82,8,2,564
Harford,02,34A,001-005,UNAFFILIATED,0,0,0,0,0
Harford,02,34A,001-006,DEMOCRAT,346,136,6,5,1920
Harford,02,34A,001-006,GREEN,0,0,0,0,0
Harford,02,34A,001-006,LIBERTARIAN,0,0,0,0,0
Harford,02,34A,001-006,OTHER PARTIES,0,0,0,0,0
Harford,02,34A,001-006,REPUBLICAN,95,47,4,2,437
Harford,02,34A,001-006,UNAFFILIATED,0,0,0,2,0
